assembly_accession	start	end	orientation
GCF_003325155.1	1196256	1197797	+
GCF_003325155.1	3593250	3594791	-
GCF_003325155.1	4371458	4372999	-
GCF_003325155.1	4413672	4415211	-
GCF_003325155.1	4568584	4570125	-
GCF_003325155.1	4662946	4664487	-
GCF_003325175.1	1963699	1965240	-
GCF_003325175.1	2773861	2775402	-
GCF_003325175.1	2815983	2817524	-
GCF_003325175.1	2972052	2973593	-
GCF_003325175.1	3067958	3069499	-
GCF_003325175.1	3589213	3590754	+
GCF_003325175.1	4323307	4324848	+
GCF_003325195.1	448489	450030	+
GCF_003325195.1	1189411	1190952	+
GCF_003325195.1	3646744	3648285	-
GCF_003325195.1	4365237	4366778	-
GCF_003325195.1	4410243	4411784	-
GCF_003325195.1	4555711	4557252	-
GCF_003325195.1	4651367	4652908	-
GCF_003325215.1	430666	432207	+
GCF_003325215.1	1475876	1477417	+
GCF_003325215.1	4254801	4256342	-
GCF_003325215.1	5126445	5127986	-
GCF_003325215.1	5167613	5169154	-
GCF_003325215.1	5290730	5292271	-
GCF_003325215.1	5383121	5384662	-
GCF_003325235.1	450336	451746	+
GCF_003325235.1	1196150	1197691	+
GCF_003325235.1	3620196	3621737	-
GCF_003325235.1	4341786	4343318	-
GCF_003325235.1	4385222	4386758	-
GCF_003325235.1	4526548	4528087	-
GCF_003325235.1	4623710	4625251	-
GCF_003325255.1	462269	463810	+
GCF_003325255.1	1252169	1253710	+
GCF_003325255.1	3667408	3668949	-
GCF_003325255.1	4396844	4398385	-
GCF_003325255.1	4438985	4440526	-
GCF_003325255.1	4588499	4590040	-
GCF_003325255.1	4683473	4685014	-
GCF_003325275.1	209883	211424	+
GCF_003325275.1	2617873	2619407	-
GCF_003325275.1	3374876	3376417	-
GCF_003325275.1	3895005	3896546	+
GCF_003325275.1	3992773	3994313	+
GCF_003325275.1	4148955	4150494	+
GCF_003325275.1	4191849	4193390	+
GCF_003325295.1	1351863	1353404	-
GCF_003325295.1	2037905	2039446	-
GCF_003325295.1	2081415	2082956	-
GCF_003325295.1	2222661	2224191	-
GCF_003325295.1	2320720	2322261	-
GCF_003325295.1	2819838	2821381	+
GCF_003325295.1	3552616	3554157	+
GCF_003325315.1	409427	410968	+
GCF_003325315.1	1114024	1115565	+
GCF_003325315.1	3551361	3552902	-
GCF_003325315.1	4294803	4296344	-
GCF_003325315.1	4337723	4339264	-
GCF_003325315.1	4484770	4486311	-
GCF_003325315.1	4587351	4588892	-
GCF_003515965.1	465987	467528	+
GCF_003515965.1	1165926	1167467	+
GCF_003515965.1	3625606	3627147	-
GCF_003515965.1	4332776	4334317	-
GCF_003515965.1	4376230	4377771	-
GCF_003515965.1	4534757	4536298	-
GCF_003515965.1	4629998	4631539	-
GCF_003999215.1	56511	58064	+
GCF_003999215.1	152475	154025	+
GCF_003999215.1	307540	309093	+
GCF_003999215.1	351082	352635	+
GCF_003999215.1	1103712	1105265	+
GCF_003999215.1	3591419	3592972	-
GCF_003999215.1	4392702	4394253	-
GCF_004135835.1	2315701	2317242	-
GCF_004135835.1	3028941	3030482	-
GCF_004135835.1	3072395	3073936	-
GCF_004135835.1	3230920	3232461	-
GCF_004135835.1	3325334	3326875	-
GCF_004135835.1	3843731	3845272	+
GCF_004135835.1	4543661	4545202	+
GCF_004354225.1	20133	21674	+
GCF_004354225.1	115678	117219	+
GCF_004354225.1	254236	255777	+
GCF_004354225.1	297997	299538	+
GCF_004354225.1	1042215	1043756	+
GCF_004354225.1	3411212	3412753	-
GCF_004354225.1	4118553	4120094	-
GCF_004354285.1	517171	518712	+
GCF_004354285.1	1319997	1321538	+
GCF_004354285.1	3762575	3764116	-
GCF_004354285.1	4526130	4527671	-
GCF_004354285.1	4569231	4570772	-
GCF_004354285.1	4707182	4708723	-
GCF_004354285.1	4805200	4806741	-
GCF_004564195.1	295710	297261	+
GCF_004564195.1	2770246	2771799	-
GCF_004564195.1	3515308	3516861	-
GCF_004564195.1	4039382	4040935	+
GCF_004564195.1	4133898	4135451	+
GCF_004564195.1	4277398	4278951	+
GCF_004564195.1	4319542	4321093	+
GCF_004798765.1	299231	300782	+
GCF_004798765.1	2918582	2920135	-
GCF_004798765.1	3755302	3756855	-
GCF_004798765.1	4289209	4290760	+
GCF_004798765.1	4387223	4388774	+
GCF_004798765.1	4516388	4517939	+
GCF_004798765.1	4559491	4561044	+
GCF_005576595.1	487363	488916	+
GCF_005576595.1	1228465	1230016	+
GCF_005576595.1	3552539	3554092	-
GCF_005576595.1	4275739	4277290	-
GCF_005576595.1	4319340	4320893	-
GCF_005576595.1	4457811	4459364	-
GCF_005576595.1	4558372	4559923	-
GCF_006364755.1	2240947	2242488	-
GCF_006364755.1	2939556	2941097	-
GCF_006364755.1	3382397	3383938	+
GCF_006364755.1	3475998	3477539	+
GCF_006364755.1	3615017	3616558	+
GCF_006364755.1	3661159	3662700	+
GCF_006364755.1	4365369	4366910	+
GCF_006365335.1	342031	343572	+
GCF_006365335.1	1112382	1113923	+
GCF_006365335.1	3623365	3624906	-
GCF_006365335.1	4375307	4376848	-
GCF_006365335.1	4418852	4420393	-
GCF_006365335.1	4573923	4575463	-
GCF_006365335.1	4669849	4671390	-
GCF_006461325.2	464497	466038	+
GCF_006461325.2	1270369	1271908	+
GCF_006461325.2	3745692	3747233	-
GCF_006461325.2	4529626	4531165	-
GCF_006461325.2	4572536	4574077	-
GCF_006461325.2	4727965	4729506	-
GCF_006461325.2	4823190	4824731	-
GCF_006461415.2	470827	472380	+
GCF_006461415.2	1191193	1192744	+
GCF_006461415.2	3641461	3643012	-
GCF_006461415.2	4399041	4400594	-
GCF_006461415.2	4441184	4442737	-
GCF_006461415.2	4597291	4598842	-
GCF_006461415.2	4692238	4693791	-
GCF_006969245.1	482915	484468	+
GCF_006969245.1	1223782	1225333	+
GCF_006969245.1	3810030	3811583	-
GCF_006969245.1	4655551	4657104	-
GCF_006969245.1	4698555	4700108	-
GCF_006969245.1	4859613	4861166	-
GCF_006969245.1	4957429	4958982	-
GCF_008386295.1	475251	476792	+
GCF_008386295.1	1214829	1216370	+
GCF_008386295.1	3691711	3693250	-
GCF_008386295.1	4489480	4491021	-
GCF_008386295.1	4644730	4646271	-
GCF_008386295.1	4687647	4689188	-
GCF_008386295.1	4782748	4784289	-
GCF_008728495.1	418995	420534	+
GCF_008728495.1	1163479	1165020	+
GCF_008728495.1	3608935	3610476	-
GCF_008728495.1	4384400	4385941	-
GCF_008728495.1	4427422	4428958	-
GCF_008728495.1	4571865	4573406	-
GCF_008728495.1	4670500	4672041	-
GCF_008931225.1	491194	492735	+
GCF_008931225.1	1236393	1237934	+
GCF_008931225.1	3738845	3740386	-
GCF_008931225.1	4571270	4572811	-
GCF_008931225.1	4614810	4616351	-
GCF_008931225.1	4770764	4772305	-
GCF_008931225.1	4866691	4868232	-
GCF_008931245.1	473030	474571	+
GCF_008931245.1	1232534	1234075	+
GCF_008931245.1	3754840	3756381	-
GCF_008931245.1	4628138	4629679	-
GCF_008931245.1	4671678	4673219	-
GCF_008931245.1	4826560	4828101	-
GCF_008931245.1	4922487	4924028	-
GCF_009729895.1	178098	179639	+
GCF_009729895.1	2521500	2523041	-
GCF_009729895.1	3261363	3262904	-
GCF_009729895.1	3304947	3306488	-
GCF_009729895.1	3471843	3473384	-
GCF_009729895.1	3570516	3572057	-
GCF_009729895.1	4074079	4075620	+
GCF_009729915.1	591989	593530	+
GCF_009729915.1	3228033	3229574	-
GCF_009729915.1	4101486	4103027	-
GCF_009729915.1	4145009	4146550	-
GCF_009729915.1	4283160	4284701	-
GCF_009729915.1	4382338	4383879	-
GCF_009729915.1	4891781	4893322	+
GCF_009729935.1	1350690	1352231	-
GCF_009729935.1	2052678	2054219	-
GCF_009729935.1	2569793	2571334	+
GCF_009729935.1	2665351	2666892	+
GCF_009729935.1	2803924	2805465	+
GCF_009729935.1	2847679	2849220	+
GCF_009729935.1	3567237	3568778	+
GCF_009729955.1	376870	378411	+
GCF_009729955.1	2736003	2737544	-
GCF_009729955.1	3462450	3463991	-
GCF_009729955.1	3972637	3974178	+
GCF_009729955.1	4068197	4069738	+
GCF_009729955.1	4211954	4213495	+
GCF_009729955.1	4254325	4255866	+
GCF_009729975.1	244284	245825	+
GCF_009729975.1	1017178	1018719	+
GCF_009729975.1	3554023	3555564	-
GCF_009729975.1	4305163	4306704	-
GCF_009729975.1	4348704	4350245	-
GCF_009729975.1	4503656	4505196	-
GCF_009729975.1	4599579	4601120	-
GCF_009730015.1	999456	1000995	-
GCF_009730015.1	1740877	1742418	-
GCF_009730015.1	1786697	1788238	-
GCF_009730015.1	1939703	1941244	-
GCF_009730015.1	2038306	2039847	-
GCF_009730015.1	2559618	2561159	+
GCF_009730015.1	3255445	3256986	+
GCF_009734305.1	477855	479408	+
GCF_009734305.1	1183552	1185106	+
GCF_009734305.1	3590390	3591943	-
GCF_009734305.1	4428847	4430400	-
GCF_009734305.1	4577834	4579387	-
GCF_009734305.1	4713024	4714577	-
GCF_009734305.1	4755078	4756631	-
GCF_009930575.1	473028	474567	+
GCF_009930575.1	1227072	1228612	+
GCF_009930575.1	3751256	3752790	-
GCF_009930575.1	4628192	4629727	-
GCF_009930575.1	4671721	4673264	-
GCF_009930575.1	4827377	4828913	-
GCF_009930575.1	4924504	4926046	-
GCF_009930675.1	473028	474566	+
GCF_009930675.1	1256874	1258414	+
GCF_009930675.1	3781480	3783023	-
GCF_009930675.1	4655981	4657514	-
GCF_009930675.1	4699404	4700939	-
GCF_009930675.1	4854275	4855817	-
GCF_009930675.1	4950206	4951743	-
GCF_012273275.1	677512	679065	-
GCF_012273275.1	1180081	1181634	+
GCF_012273275.1	1274098	1275651	+
GCF_012273275.1	1409630	1411183	+
GCF_012273275.1	1452995	1454548	+
GCF_012273275.1	2193649	2195200	+
GCF_012273275.1	4544434	4545987	-
GCF_012273475.1	131702	133255	-
GCF_012273475.1	850719	852272	-
GCF_012273475.1	892993	894546	-
GCF_012273475.1	1027655	1029208	-
GCF_012273475.1	1120703	1122256	-
GCF_012273475.1	1634838	1636389	+
GCF_012273475.1	2367310	2368863	+
GCF_013161625.1	1162993	1164544	-
GCF_013161625.1	1960955	1962506	-
GCF_013161625.1	2461273	2462824	+
GCF_013161625.1	2559924	2561475	+
GCF_013161625.1	2702863	2704414	+
GCF_013161625.1	2744097	2745648	+
GCF_013161625.1	3490933	3492484	+
GCF_013161805.1	784773	786314	-
GCF_013161805.1	1492176	1493717	-
GCF_013161805.1	1956199	1957740	+
GCF_013161805.1	2056708	2058249	+
GCF_013161805.1	2269519	2271060	+
GCF_013161805.1	2316142	2317683	+
GCF_013161805.1	3059188	3060729	+
GCF_013162025.1	119830	121381	+
GCF_013162025.1	162718	164268	+
GCF_013162025.1	876287	877840	+
GCF_013162025.1	3280735	3282288	-
GCF_013162025.1	4048151	4049702	-
GCF_013162025.1	4513227	4514778	+
GCF_013162025.1	4620776	4622329	+
GCF_013348865.1	162565	164105	-
GCF_013348865.1	901063	902602	-
GCF_013348865.1	944617	946158	-
GCF_013348865.1	1130917	1132458	-
GCF_013348865.1	1238198	1239736	-
GCF_013348865.1	1701775	1703314	+
GCF_013348865.1	2470794	2472335	+
GCF_013364495.1	2424313	2425864	-
GCF_013364495.1	3200609	3202162	-
GCF_013364495.1	3242728	3244279	-
GCF_013364495.1	3390569	3392120	-
GCF_013364495.1	3488559	3490110	-
GCF_013364495.1	4025161	4026714	+
GCF_013364495.1	4739080	4740633	+
GCF_013364515.1	661990	663543	-
GCF_013364515.1	1161763	1163316	+
GCF_013364515.1	1261607	1263158	+
GCF_013364515.1	1405484	1407037	+
GCF_013364515.1	1447858	1449411	+
GCF_013364515.1	2182882	2184433	+
GCF_013364515.1	4569387	4570938	-
GCF_013415925.1	472850	474401	+
GCF_013415925.1	1251244	1252797	+
GCF_013415925.1	3762412	3763965	-
GCF_013415925.1	4513581	4515132	-
GCF_013415925.1	4557122	4558673	-
GCF_013415925.1	4712086	4713637	-
GCF_013415925.1	4808722	4810273	-
GCF_014334175.1	448289	449842	+
GCF_014334175.1	1146693	1148246	+
GCF_014334175.1	3599654	3601205	-
GCF_014334175.1	4321026	4322579	-
GCF_014334175.1	4363055	4364608	-
GCF_014334175.1	4501397	4502950	-
GCF_014334175.1	4602004	4603557	-
GCF_014334195.1	101552	103105	+
GCF_014334195.1	144653	146206	+
GCF_014334195.1	857913	859464	+
GCF_014334195.1	3257789	3259340	-
GCF_014334195.1	3994541	3996090	-
GCF_014334195.1	4512759	4514310	+
GCF_014334195.1	4607784	4609335	+
GCF_014334215.1	467777	469328	+
GCF_014334215.1	1244368	1245921	+
GCF_014334215.1	3793693	3795246	-
GCF_014334215.1	4666147	4667700	-
GCF_014334215.1	4709689	4711240	-
GCF_014334215.1	4864571	4866122	-
GCF_014334215.1	4960498	4962049	-
GCF_014334235.1	464403	465956	+
GCF_014334235.1	1179537	1181090	+
GCF_014334235.1	3630374	3631925	-
GCF_014334235.1	4369515	4371064	-
GCF_014334235.1	4412504	4414055	-
GCF_014334235.1	4567934	4569485	-
GCF_014334235.1	4663127	4664678	-
GCF_014334255.1	466056	467607	+
GCF_014334255.1	1165652	1167205	+
GCF_014334255.1	3623726	3625277	-
GCF_014334255.1	4330874	4332425	-
GCF_014334255.1	4374328	4375879	-
GCF_014334255.1	4532852	4534403	-
GCF_014334255.1	4627260	4628813	-
GCF_014521465.1	467626	469179	+
GCF_014521465.1	1159015	1160566	+
GCF_014521465.1	3574664	3576215	-
GCF_014521465.1	4379906	4381457	-
GCF_014521465.1	4422755	4424308	-
GCF_014521465.1	4577778	4579331	-
GCF_014521465.1	4672727	4674278	-
GCF_016026715.1	217810	219351	-
GCF_016026715.1	261354	262894	-
GCF_016026715.1	416423	417964	-
GCF_016026715.1	512348	513889	-
GCF_016026715.1	1042018	1043558	+
GCF_016026715.1	1812367	1813908	+
GCF_016026715.1	4323347	4324888	-
GCF_016028495.1	523942	525479	-
GCF_016028495.1	1053608	1055144	+
GCF_016028495.1	1149523	1151063	+
GCF_016028495.1	1304591	1306128	+
GCF_016028495.1	1348128	1349663	+
GCF_016028495.1	2100043	2101583	+
GCF_016028495.1	4628388	4629929	-
GCF_016071195.1	532627	534168	-
GCF_016071195.1	1045889	1047430	+
GCF_016071195.1	1145276	1146817	+
GCF_016071195.1	1277883	1279424	+
GCF_016071195.1	1320882	1322423	+
GCF_016071195.1	2055716	2057257	+
GCF_016071195.1	4495203	4496744	-
GCF_016117835.1	45229	46769	-
GCF_016117835.1	711656	713197	-
GCF_016117835.1	1228143	1229683	+
GCF_016117835.1	1323229	1324770	+
GCF_016117835.1	1478465	1480004	+
GCF_016117835.1	1521375	1522916	+
GCF_016117835.1	2270924	2272465	+
GCF_016127435.1	210433	211974	-
GCF_016127435.1	1001849	1003390	-
GCF_016127435.1	1531339	1532879	+
GCF_016127435.1	1627501	1629042	+
GCF_016127435.1	1782465	1784006	+
GCF_016127435.1	1825905	1827446	+
GCF_016127435.1	2577077	2578618	+
GCF_016127835.1	111971	113512	-
GCF_016127835.1	630367	631908	+
GCF_016127835.1	724777	726318	+
GCF_016127835.1	883299	884840	+
GCF_016127835.1	926753	928294	+
GCF_016127835.1	1639930	1641471	+
GCF_016127835.1	4054918	4056459	-
GCF_016657125.1	376870	378411	+
GCF_016657125.1	2736003	2737544	-
GCF_016657125.1	3462450	3463991	-
GCF_016657125.1	3972637	3974178	+
GCF_016657125.1	4068197	4069738	+
GCF_016657125.1	4211954	4213495	+
GCF_016657125.1	4254325	4255866	+
GCF_016657265.1	376494	378035	+
GCF_016657265.1	2735627	2737168	-
GCF_016657265.1	3462074	3463615	-
GCF_016657265.1	3972261	3973802	+
GCF_016657265.1	4067821	4069362	+
GCF_016657265.1	4211578	4213119	+
GCF_016657265.1	4253949	4255490	+
GCF_016889645.1	769421	770962	-
GCF_016889645.1	1276577	1278118	+
GCF_016889645.1	1374944	1376485	+
GCF_016889645.1	1520988	1522529	+
GCF_016889645.1	1564586	1566127	+
GCF_016889645.1	2281043	2282584	+
GCF_016889645.1	4672207	4673748	-
GCF_016917375.1	376870	378411	+
GCF_016917375.1	2736003	2737544	-
GCF_016917375.1	3462450	3463991	-
GCF_016917375.1	3972637	3974178	+
GCF_016917375.1	4068197	4069738	+
GCF_016917375.1	4211954	4213495	+
GCF_016917375.1	4254325	4255866	+
GCF_016917415.1	376870	378411	+
GCF_016917415.1	2736003	2737544	-
GCF_016917415.1	3462450	3463991	-
GCF_016917415.1	3972637	3974178	+
GCF_016917415.1	4068197	4069738	+
GCF_016917415.1	4211954	4213495	+
GCF_016917415.1	4254325	4255866	+
GCF_016917435.1	376870	378411	+
GCF_016917435.1	2736003	2737544	-
GCF_016917435.1	3462450	3463991	-
GCF_016917435.1	3972637	3974178	+
GCF_016917435.1	4068197	4069738	+
GCF_016917435.1	4211954	4213495	+
GCF_016917435.1	4254325	4255866	+
GCF_016917455.1	376870	378411	+
GCF_016917455.1	2736003	2737544	-
GCF_016917455.1	3462450	3463991	-
GCF_016917455.1	3972637	3974178	+
GCF_016917455.1	4068197	4069738	+
GCF_016917455.1	4211954	4213495	+
GCF_016917455.1	4254325	4255866	+
GCF_016917475.1	376870	378411	+
GCF_016917475.1	2736003	2737544	-
GCF_016917475.1	3462450	3463991	-
GCF_016917475.1	3972637	3974178	+
GCF_016917475.1	4068197	4069738	+
GCF_016917475.1	4211954	4213495	+
GCF_016917475.1	4254325	4255866	+
GCF_016917495.1	376870	378411	+
GCF_016917495.1	2736003	2737544	-
GCF_016917495.1	3462450	3463991	-
GCF_016917495.1	3972637	3974178	+
GCF_016917495.1	4068197	4069738	+
GCF_016917495.1	4211954	4213495	+
GCF_016917495.1	4254325	4255866	+
GCF_016917515.1	376870	378411	+
GCF_016917515.1	2736003	2737544	-
GCF_016917515.1	3462450	3463991	-
GCF_016917515.1	3972637	3974178	+
GCF_016917515.1	4068197	4069738	+
GCF_016917515.1	4211954	4213495	+
GCF_016917515.1	4254325	4255866	+
GCF_016917555.1	376870	378411	+
GCF_016917555.1	2736003	2737544	-
GCF_016917555.1	3462450	3463991	-
GCF_016917555.1	3972637	3974178	+
GCF_016917555.1	4068197	4069738	+
GCF_016917555.1	4211954	4213495	+
GCF_016917555.1	4254325	4255866	+
GCF_016917595.1	376870	378411	+
GCF_016917595.1	2736003	2737544	-
GCF_016917595.1	3462450	3463991	-
GCF_016917595.1	3972637	3974178	+
GCF_016917595.1	4068197	4069738	+
GCF_016917595.1	4211954	4213495	+
GCF_016917595.1	4254325	4255866	+
GCF_016917615.1	376870	378411	+
GCF_016917615.1	2736003	2737544	-
GCF_016917615.1	3462450	3463991	-
GCF_016917615.1	3972637	3974178	+
GCF_016917615.1	4068197	4069738	+
GCF_016917615.1	4211954	4213495	+
GCF_016917615.1	4254325	4255866	+
GCF_016917635.1	376870	378411	+
GCF_016917635.1	2736003	2737544	-
GCF_016917635.1	3462450	3463991	-
GCF_016917635.1	3972637	3974178	+
GCF_016917635.1	4068197	4069738	+
GCF_016917635.1	4211954	4213495	+
GCF_016917635.1	4254325	4255866	+
GCF_016917655.1	376870	378411	+
GCF_016917655.1	2736003	2737544	-
GCF_016917655.1	3462450	3463991	-
GCF_016917655.1	3972637	3974178	+
GCF_016917655.1	4068197	4069738	+
GCF_016917655.1	4211954	4213495	+
GCF_016917655.1	4254325	4255866	+
GCF_016917675.1	376870	378411	+
GCF_016917675.1	2736003	2737544	-
GCF_016917675.1	3462450	3463991	-
GCF_016917675.1	3972637	3974178	+
GCF_016917675.1	4068197	4069738	+
GCF_016917675.1	4211954	4213495	+
GCF_016917675.1	4254325	4255866	+
GCF_016917695.1	376870	378411	+
GCF_016917695.1	2736003	2737544	-
GCF_016917695.1	3462450	3463991	-
GCF_016917695.1	3972637	3974178	+
GCF_016917695.1	4068197	4069738	+
GCF_016917695.1	4211954	4213495	+
GCF_016917695.1	4254325	4255866	+
GCF_016917715.1	376870	378411	+
GCF_016917715.1	2736003	2737544	-
GCF_016917715.1	3462450	3463991	-
GCF_016917715.1	3972637	3974178	+
GCF_016917715.1	4068197	4069738	+
GCF_016917715.1	4211954	4213495	+
GCF_016917715.1	4254325	4255866	+
GCF_016917735.1	376870	378411	+
GCF_016917735.1	2736003	2737544	-
GCF_016917735.1	3462450	3463991	-
GCF_016917735.1	3972637	3974178	+
GCF_016917735.1	4068197	4069738	+
GCF_016917735.1	4211954	4213495	+
GCF_016917735.1	4254325	4255866	+
GCF_018460045.1	473256	474794	+
GCF_018460045.1	1288359	1289900	+
GCF_018460045.1	3815133	3816674	-
GCF_018460045.1	4650458	4651999	-
GCF_018460045.1	4693999	4695540	-
GCF_018460045.1	4879129	4880670	-
GCF_018460045.1	4976127	4977668	-
GCF_005222465.1	458836	460391	+
GCF_005222465.1	1262651	1264202	+
GCF_005222465.1	3729617	3731196	-
GCF_005222465.1	4501703	4503260	-
GCF_005222465.1	4544748	4546299	-
GCF_005222465.1	4683637	4685211	-
GCF_005222465.1	4781532	4783083	-
GCF_000018625.1	260198	261739	+
GCF_000018625.1	2662822	2664363	-
GCF_000018625.1	3413890	3415431	-
GCF_000018625.1	3459846	3461387	-
GCF_000018625.1	3599987	3601528	-
GCF_000018625.1	3693493	3695034	-
GCF_000018625.1	4151980	4153521	+
GCF_002863765.1	455124	456665	+
GCF_002863765.1	1183004	1184545	+
GCF_002863765.1	3713509	3715050	-
GCF_002863765.1	4436577	4438118	-
GCF_002863765.1	4478909	4480450	-
GCF_002863765.1	4653150	4654691	-
GCF_002863765.1	4752983	4754524	-
GCF_003856755.1	463197	464750	+
GCF_003856755.1	1263925	1265478	+
GCF_003856755.1	3712581	3714132	-
GCF_003856755.1	4462420	4463973	-
GCF_003856755.1	4505333	4506886	-
GCF_003856755.1	4680737	4682290	-
GCF_003856755.1	4775615	4777168	-
GCF_009664555.1	463216	464757	+
GCF_009664555.1	1224339	1225880	+
GCF_009664555.1	3621524	3623065	-
GCF_009664555.1	4370034	4371575	-
GCF_009664555.1	4412947	4414488	-
GCF_009664555.1	4557376	4558917	-
GCF_009664555.1	4652257	4653798	-
GCF_000818075.1	145253	146794	+
GCF_000818075.1	189210	190751	+
GCF_000818075.1	901733	903274	+
GCF_000818075.1	3234455	3235996	-
GCF_000818075.1	3996659	3998200	-
GCF_000818075.1	4494649	4496190	+
GCF_000818075.1	4593834	4595375	+
GCF_000818115.1	580352	581905	-
GCF_000818115.1	1295759	1297312	-
GCF_000818115.1	1337862	1339415	-
GCF_000818115.1	1488457	1490010	-
GCF_000818115.1	1588011	1589564	-
GCF_000818115.1	2088610	2090163	+
GCF_000818115.1	2849539	2851092	+
GCF_001045395.1	293321	294874	+
GCF_001045395.1	2617953	2619506	-
GCF_001045395.1	3376841	3378394	-
GCF_001045395.1	3875155	3876708	+
GCF_001045395.1	3974288	3975841	+
GCF_001045395.1	4124880	4126432	+
GCF_001045395.1	4166983	4168536	+
GCF_002386165.1	424403	425955	+
GCF_002386165.1	2751774	2753326	-
GCF_002386165.1	3510780	3512333	-
GCF_002386165.1	4009107	4010659	+
GCF_002386165.1	4108245	4109797	+
GCF_002386165.1	4258836	4260389	+
GCF_002386165.1	4300937	4302490	+
GCF_009667745.1	108885	110426	+
GCF_009667745.1	151118	152659	+
GCF_009667745.1	911086	912627	+
GCF_009667745.1	3433183	3434724	-
GCF_009667745.1	4180626	4182167	-
GCF_009667745.1	4730729	4732270	+
GCF_009667745.1	4825108	4826649	+
GCF_001409135.1	293360	294901	+
GCF_001409135.1	3049046	3050587	-
GCF_001409135.1	3791550	3793091	-
GCF_001409135.1	4298696	4300237	+
GCF_001409135.1	4396156	4397697	+
GCF_001409135.1	4546064	4547605	+
GCF_001409135.1	4589189	4590730	+
GCF_001409155.1	293037	294578	+
GCF_001409155.1	2855440	2856981	-
GCF_001409155.1	3601375	3602916	-
GCF_001409155.1	4107184	4108725	+
GCF_001409155.1	4204636	4206177	+
GCF_001409155.1	4353311	4354852	+
GCF_001409155.1	4396436	4397977	+
GCF_001409195.1	293348	294889	+
GCF_001409195.1	2978849	2980390	-
GCF_001409195.1	3816372	3817913	-
GCF_001409195.1	4322181	4323722	+
GCF_001409195.1	4419634	4421175	+
GCF_001409195.1	4569542	4571083	+
GCF_001409195.1	4612667	4614208	+
GCF_005457265.1	449166	450707	+
GCF_005457265.1	1253603	1255144	+
GCF_005457265.1	3875166	3876707	-
GCF_005457265.1	4648427	4649968	-
GCF_005457265.1	4691552	4693093	-
